,user_id,user_name,age,music_fan,favorite genre,favorite artist,favorite songs,streams,is_subscribed,week
1562,1562,David Norris,34,True,Pop,[],[],{},True,40
1563,1563,Anita Ferguson,37,False,Blues,[],[],{},False,40
1564,1564,Monica Rice,32,True,Blues,[],[],{},False,40
1565,1565,Jose Cole,25,True,Hip-hop,[],[],{},True,40
1566,1566,Kyle Jones,35,True,Pop,[],[],{},False,40
1567,1567,Anna Wilkins,36,True,Rock,[],[],{},False,40
1568,1568,Kevin Harvey DVM,32,False,Jazz,[],[],{},False,40
1569,1569,Justin Pierce,28,False,Hip-hop,[],[],{},False,40
1570,1570,Tiffany Moyer,26,True,Pop,[],[],{},False,40
1571,1571,Amber Higgins,28,True,Alternative,[],[],{},False,40
1572,1572,Kimberly Chavez,35,True,Hip-hop,[],[],{},False,40
1573,1573,Robert Frank,28,False,Hip-hop,[],[],{},False,40
1574,1574,Edward Mullins,23,False,Blues,[],[],{},False,40
1575,1575,Rachel Davis,26,True,Rock,[],[],{},False,40
1576,1576,Henry Jones,29,True,Alternative,[],[],{},False,40
1577,1577,Joshua Martin,40,False,Alternative,[],[],{},False,40
1578,1578,Ashley Perez,22,False,Alternative,[],[],{},False,40
1579,1579,Caroline Young,34,True,Electronic,[],[],{},False,40
1580,1580,Elizabeth Jenkins,29,True,Pop,[],[],{},False,40
1581,1581,James Glenn,15,True,Rock,[],[],{},False,40
1582,1582,Zachary Wheeler,29,True,Electronic,[],[],{},False,40
1583,1583,Brad Cooper,28,False,Rock,[],[],{},False,40
1584,1584,Robert Owen,30,True,Classical,[],[],{},False,40
1585,1585,Angela Ramirez,20,True,Classical,[],[],{},False,40
1586,1586,Michaela Lowe,34,False,Pop,[],[],{},False,40
1587,1587,Kelly Smith,37,False,Rock,[],[],{},False,40
1588,1588,Jeremy Jones,28,False,Pop,[],[],{},True,40
1589,1589,Karen Turner,36,True,Rock,[],[],{},False,40
1590,1590,Jermaine Williams,27,False,Jazz,[],[],{},True,40
1591,1591,Wendy Wilson,28,True,Pop,[],[],{},False,40
1592,1592,Ann Gardner,32,True,Alternative,[],[],{},False,40
1593,1593,Martha Moreno,18,True,Classical,[],[],{},False,40
1594,1594,Kenneth Park,30,False,Classical,[],[],{},False,40
1595,1595,Matthew Campbell,26,True,Jazz,[],[],{},False,40
1596,1596,Jeremiah Hall,35,True,Rock,[],[],{},True,40
1597,1597,Elizabeth Anderson,25,False,Alternative,[],[],{},False,40
1598,1598,Brandon Compton,28,False,Electronic,[],[],{},False,40
1599,1599,Eric Sexton,34,True,Jazz,[],[],{},True,40
1600,1600,Jennifer Roman,27,True,Jazz,[],[],{},False,40
1601,1601,Peter Harrison,32,True,Pop,[],[],{},True,40
1602,1602,Tammy Navarro,29,True,Rock,[],[],{},False,40
1603,1603,Jessica Mack,30,True,Rock,[],[],{},False,40
1604,1604,Robert Petersen,31,False,Rock,[],[],{},False,40
1605,1605,Stacy Johnson,29,True,Hip-hop,[],[],{},False,40
1606,1606,Nicole Day,42,False,Hip-hop,[],[],{},False,40
1607,1607,Daniel Turner,33,True,Rock,[],[],{},False,40
1608,1608,Dawn Miller,30,True,Rock,[],[],{},False,40
1609,1609,Jose Davis,26,True,Electronic,[],[],{},False,40
1610,1610,Krystal Mercado,27,False,Blues,[],[],{},False,40
1611,1611,Anthony Medina,28,True,Blues,[],[],{},False,41
1612,1612,Matthew Rodriguez,24,True,Rock,[],[],{},False,41
1613,1613,Rebecca Peters,28,False,Alternative,[],[],{},False,41
1614,1614,Alyssa Rivera,31,False,Alternative,[],[],{},False,41
1615,1615,Keith Lee,29,True,Rock,[],[],{},False,41
1616,1616,Brooke Salazar,20,False,Rock,[],[],{},False,41
1617,1617,Marc Sanchez,33,False,Alternative,[],[],{},False,41
1618,1618,Lisa Bradley,32,True,Pop,[],[],{},False,41
1619,1619,Danny Ferguson,27,False,Classical,[],[],{},False,41
1620,1620,Kathleen Hester,34,True,Hip-hop,[],[],{},False,41
1621,1621,Ann Howard,30,False,Jazz,[],[],{},False,41
1622,1622,Samantha Barr,26,True,Electronic,[],[],{},False,41
1623,1623,Joseph Arnold,30,True,Rock,[],[],{},False,41
1624,1624,Austin Fowler,34,True,Rock,[],[],{},True,41
1625,1625,Angela Douglas,23,True,Pop,[],[],{},False,41
1626,1626,Benjamin Hayes,25,True,Pop,[],[],{},False,41
1627,1627,Mr. Joseph Fox,35,False,Hip-hop,[],[],{},False,41
1628,1628,Laura Chang,25,False,Rock,[],[],{},False,41
1629,1629,Sherry Morales,23,True,Blues,[],[],{},False,41
1630,1630,Christopher Dillon,36,False,Hip-hop,[],[],{},False,41
1631,1631,Julie Bradley,35,False,Electronic,[],[],{},True,41
1632,1632,Joseph Webster,23,False,Rock,[],[],{},False,41
1633,1633,Joshua Burch MD,33,True,Rock,[],[],{},False,41
1634,1634,Alexandra Love,36,False,Alternative,[],[],{},False,41
1635,1635,Tony Miller,28,False,Pop,[],[],{},False,41
1636,1636,Yvonne Bell,39,False,Blues,[],[],{},True,41
1637,1637,Susan Gonzalez,24,True,Alternative,[],[],{},False,41
1638,1638,Manuel Russo,23,True,Pop,[],[],{},False,41
1639,1639,Richard Ray,32,True,Electronic,[],[],{},False,41
1640,1640,Caroline Taylor,29,False,Pop,[],[],{},False,41
1641,1641,Vicki Garcia,38,True,Electronic,[],[],{},False,41
1642,1642,Michael Wells,32,True,Jazz,[],[],{},False,41
1643,1643,Kimberly Curtis,33,False,Rock,[],[],{},False,41
1644,1644,Nicole Fletcher,25,True,Pop,[],[],{},False,41
1645,1645,Heather Diaz,22,False,Alternative,[],[],{},False,41
1646,1646,Mark Pineda,40,True,Rock,[],[],{},True,41
1647,1647,Renee Martinez,32,False,Hip-hop,[],[],{},False,41
1648,1648,Jeremy Turner,39,False,Pop,[],[],{},False,41
1649,1649,Eric Kelley II,29,True,Pop,[],[],{},True,41
1650,1650,Justin Hodges,27,False,Rock,[],[],{},False,41
1651,1651,Carlos Gibson DDS,28,True,Hip-hop,[],[],{},False,41
1652,1652,Amber Parrish,25,True,Alternative,[],[],{},False,41
1653,1653,Robert Smith,29,False,Pop,[],[],{},False,41
1654,1654,Brooke Baker,26,True,Rock,[],[],{},False,41
1655,1655,David Hall,29,True,Rock,[],[],{},False,41
1656,1656,Tammy Meyer,32,False,Hip-hop,[],[],{},False,41
1657,1657,Jennifer Porter,32,True,Rock,[],[],{},False,41
1658,1658,Tasha Arroyo,23,False,Rock,[],[],{},False,41
1659,1659,Sylvia Simmons,23,True,Rock,[],[],{},False,41
1660,1660,Andrew Brooks,32,False,Alternative,[],[],{},False,41
1661,1661,Jody Long,37,True,Classical,[],[],{},False,41
1662,1662,Victoria Hernandez,20,False,Alternative,[],[],{},True,41
1663,1663,Mrs. Diane Mayo,36,True,Classical,[],[],{},False,41
1664,1664,John Douglas,26,False,Electronic,[],[],{},False,41
1665,1665,Christopher Soto,30,False,Classical,[],[],{},False,41
1666,1666,Bobby Richards,24,False,Hip-hop,[],[],{},False,41
1667,1667,Patricia Powers,24,True,Hip-hop,[],[],{},False,41
1668,1668,James Castro,26,True,Pop,[],[],{},False,41
1669,1669,Gene Gray,29,False,Hip-hop,[],[],{},False,41
1670,1670,Stephanie Wilson,27,False,Classical,[],[],{},False,41
1671,1671,Lisa Taylor,24,True,Electronic,[],[],{},False,41
1672,1672,Matthew Travis,32,False,Rock,[],[],{},False,41
1673,1673,George Cohen,32,True,Pop,[],[],{},False,41
1674,1674,Frederick Wood,29,True,Pop,[],[],{},True,41
1675,1675,Martha Ward,29,False,Rock,[],[],{},False,41
1676,1676,Wendy Woods,26,True,Rock,[],[],{},False,41
1677,1677,Matthew Brown,24,False,Jazz,[],[],{},False,41
1678,1678,Bobby Garcia,27,False,Electronic,[],[],{},False,41
1679,1679,Margaret Scott,27,True,Electronic,[],[],{},False,41
1680,1680,Andrew Dominguez,27,False,Alternative,[],[],{},False,41
1681,1681,Matthew Smith,32,False,Blues,[],[],{},False,42
1682,1682,Jimmy Sellers,29,True,Jazz,[],[],{},True,42
1683,1683,Brandon Jenkins,33,True,Electronic,[],[],{},False,42
1684,1684,Tiffany Chambers,36,True,Classical,[],[],{},False,42
1685,1685,Michelle Jimenez,37,False,Rock,[],[],{},False,42
1686,1686,Erika Schneider,27,True,Rock,[],[],{},False,42
1687,1687,Joanne Cole,21,False,Alternative,[],[],{},False,42
1688,1688,Linda Hall,26,False,Blues,[],[],{},False,42
1689,1689,Rachael Randolph,29,True,Rock,[],[],{},False,42
1690,1690,Miranda Campbell,37,True,Rock,[],[],{},False,42
1691,1691,Kevin Vazquez,31,False,Blues,[],[],{},False,42
1692,1692,Shelia Taylor,31,False,Rock,[],[],{},False,42
1693,1693,Rhonda Mcdonald,20,True,Rock,[],[],{},False,42
1694,1694,Heather Brennan,32,True,Alternative,[],[],{},False,42
1695,1695,Sierra Mcgee,25,False,Alternative,[],[],{},False,42
1696,1696,Ryan Powers,36,False,Rock,[],[],{},False,42
1697,1697,Kristen Mueller,21,False,Classical,[],[],{},True,42
1698,1698,Maria Ball,22,False,Hip-hop,[],[],{},False,42
1699,1699,Amanda Allen,35,True,Rock,[],[],{},False,42
1700,1700,Pam Diaz,29,False,Pop,[],[],{},False,42
1701,1701,Michelle Shaw,31,True,Rock,[],[],{},False,42
1702,1702,Justin Shelton,23,True,Electronic,[],[],{},True,42
1703,1703,Jodi Bush,41,False,Electronic,[],[],{},False,42
1704,1704,Joseph Allen,31,True,Rock,[],[],{},False,42
1705,1705,Lisa Evans,30,False,Rock,[],[],{},False,42
1706,1706,Kristopher Martin,29,True,Alternative,[],[],{},True,42
1707,1707,Jennifer Brandt,33,True,Jazz,[],[],{},False,42
1708,1708,Cynthia Adams,26,True,Pop,[],[],{},False,42
1709,1709,Chad Pittman,34,False,Rock,[],[],{},False,42
1710,1710,James Morales,26,True,Rock,[],[],{},False,42
1711,1711,Kimberly Davis,28,False,Electronic,[],[],{},False,42
1712,1712,Donald Marshall,28,False,Pop,[],[],{},False,42
1713,1713,Allison Gray,29,False,Alternative,[],[],{},False,42
1714,1714,Katherine Woods,20,False,Rock,[],[],{},False,42
1715,1715,Matthew Miller,28,True,Pop,[],[],{},False,42
1716,1716,Stephanie Hickman,35,False,Hip-hop,[],[],{},False,42
1717,1717,Abigail Baker,29,False,Rock,[],[],{},False,42
1718,1718,Rachael Gray,42,False,Alternative,[],[],{},False,42
1719,1719,Elizabeth Cain,17,True,Electronic,[],[],{},False,42
1720,1720,Amanda Gonzalez,22,True,Electronic,[],[],{},False,42
1721,1721,James Delgado,31,True,Rock,[],[],{},False,42
1722,1722,Michele Osborne,29,True,Alternative,[],[],{},False,42
1723,1723,Christopher Newman,34,True,Pop,[],[],{},True,42
1724,1724,Jeremiah Hernandez,29,False,Blues,[],[],{},True,42
1725,1725,Karen Vega,24,True,Blues,[],[],{},False,42
1726,1726,Robert Strickland,30,True,Pop,[],[],{},False,42
1727,1727,Lori Johnson,25,False,Pop,[],[],{},False,42
1728,1728,David Johnson,22,False,Electronic,[],[],{},False,42
1729,1729,Travis Stewart,36,True,Rock,[],[],{},False,42
1730,1730,Frank Dunn,33,False,Jazz,[],[],{},False,42
1731,1731,Julie Wells,30,False,Rock,[],[],{},False,42
1732,1732,Thomas Ryan,29,False,Hip-hop,[],[],{},False,42
1733,1733,Ms. Angel Dunn,29,False,Rock,[],[],{},False,42
1734,1734,Kevin Bowman,28,False,Electronic,[],[],{},False,42
1735,1735,Matthew Osborne,26,True,Alternative,[],[],{},False,42
1736,1736,Stacy Irwin,25,True,Alternative,[],[],{},False,42
1737,1737,Diane Luna,27,True,Alternative,[],[],{},False,42
1738,1738,Juan Leon,39,True,Alternative,[],[],{},False,42
1739,1739,Linda Hill,29,False,Hip-hop,[],[],{},False,42
1740,1740,Frances Simmons,27,True,Rock,[],[],{},False,42
1741,1741,Justin Watson,33,False,Pop,[],[],{},False,42
1742,1742,Tina Salazar,32,False,Alternative,[],[],{},False,42
1743,1743,Derek Miller,27,True,Alternative,[],[],{},False,42
1744,1744,Lindsay Wall,32,False,Jazz,[],[],{},False,42
1745,1745,Michael Martinez,20,True,Pop,[],[],{},False,42
1746,1746,Alexis Walls,31,False,Jazz,[],[],{},False,42
1747,1747,Jennifer Williams,33,True,Rock,[],[],{},False,42
1748,1748,Michael Fisher,31,False,Rock,[],[],{},True,42
1749,1749,Connor Garcia,29,True,Rock,[],[],{},False,42
1750,1750,Robert Smith,31,True,Hip-hop,[],[],{},True,42
1751,1751,George Leonard,21,False,Pop,[],[],{},False,42
1752,1752,Lori Lee,28,True,Electronic,[],[],{},False,42
1753,1753,Martin Lara,37,True,Rock,[],[],{},False,43
1754,1754,Sandra Bernard,38,True,Rock,[],[],{},False,43
1755,1755,Martha Valentine,32,False,Rock,[],[],{},False,43
1756,1756,Teresa Ochoa,35,False,Rock,[],[],{},False,43
1757,1757,Dakota Holmes,25,False,Electronic,[],[],{},False,43
1758,1758,Michael Stone,22,True,Rock,[],[],{},False,43
1759,1759,David Schmidt,35,True,Hip-hop,[],[],{},False,43
1760,1760,Timothy Adams,28,False,Pop,[],[],{},False,43
1761,1761,Carrie Davis,34,True,Electronic,[],[],{},False,43
1762,1762,Elizabeth Frederick,24,True,Classical,[],[],{},True,43
1763,1763,Antonio Wagner,31,False,Alternative,[],[],{},False,43
1764,1764,Traci Tyler,32,True,Rock,[],[],{},False,43
1765,1765,Tracy Rasmussen,36,False,Jazz,[],[],{},False,43
1766,1766,Renee Holmes,28,True,Alternative,[],[],{},False,43
1767,1767,Mikayla Mullins,26,False,Pop,[],[],{},False,43
1768,1768,Brian Branch,32,True,Rock,[],[],{},False,43
1769,1769,Heather Wolfe,35,True,Blues,[],[],{},False,43
1770,1770,Bill Knight,29,False,Pop,[],[],{},False,43
1771,1771,Brittany Ochoa,21,True,Pop,[],[],{},False,43
1772,1772,Tony Cooke,27,True,Rock,[],[],{},False,43
1773,1773,Melissa Henderson,29,True,Hip-hop,[],[],{},False,43
1774,1774,Jason Hicks DDS,24,False,Pop,[],[],{},False,43
1775,1775,Howard Espinoza,20,False,Hip-hop,[],[],{},False,43
1776,1776,Kelly Gomez,28,False,Jazz,[],[],{},False,43
1777,1777,Sarah Wyatt,28,True,Rock,[],[],{},False,43
1778,1778,Nicole Roberts,32,False,Rock,[],[],{},True,43
1779,1779,Vanessa Tapia,28,False,Electronic,[],[],{},False,43
1780,1780,Mr. Christopher Davis,31,True,Hip-hop,[],[],{},False,43
1781,1781,Brandy Soto,28,True,Hip-hop,[],[],{},False,43
1782,1782,Tyrone Page,32,True,Pop,[],[],{},True,43
1783,1783,Alex Meyers,28,True,Alternative,[],[],{},False,43
1784,1784,George Santiago,39,True,Rock,[],[],{},True,43
1785,1785,Ricardo Aguilar,28,True,Rock,[],[],{},False,43
1786,1786,Jeffrey Mason,29,True,Rock,[],[],{},False,43
1787,1787,Jennifer Harris,33,True,Pop,[],[],{},False,43
1788,1788,William Navarro,27,False,Alternative,[],[],{},False,43
1789,1789,Christopher Webb,44,True,Alternative,[],[],{},False,43
1790,1790,Gina Hunt,25,True,Pop,[],[],{},False,43
1791,1791,Heather Ruiz,30,False,Rock,[],[],{},False,43
1792,1792,Mike Turner,27,True,Hip-hop,[],[],{},False,43
1793,1793,Jason Henry,29,True,Hip-hop,[],[],{},False,43
1794,1794,Julie Tucker,26,True,Electronic,[],[],{},False,43
1795,1795,Dr. Denise Nguyen DVM,22,True,Rock,[],[],{},False,43
1796,1796,Michelle Downs,32,False,Rock,[],[],{},False,43
1797,1797,Mary Johnson,21,True,Rock,[],[],{},False,43
1798,1798,Carrie Perry,28,False,Hip-hop,[],[],{},False,43
1799,1799,Michael Townsend,37,True,Pop,[],[],{},False,43
1800,1800,Kent Newton,24,True,Alternative,[],[],{},False,43
1801,1801,Morgan Chavez,30,True,Alternative,[],[],{},False,43
1802,1802,Seth Harper,26,True,Rock,[],[],{},False,43
1803,1803,Gina Wright,30,True,Electronic,[],[],{},False,43
1804,1804,Rhonda Fox,42,False,Hip-hop,[],[],{},False,43
1805,1805,Michael Gregory,36,True,Classical,[],[],{},True,43
1806,1806,Amanda Parker,22,False,Rock,[],[],{},False,43
1807,1807,Ashley Fitzgerald,22,True,Classical,[],[],{},False,43
1808,1808,Christopher Coleman,35,True,Alternative,[],[],{},False,43
1809,1809,Kristin Holmes,30,True,Classical,[],[],{},False,43
1810,1810,Renee Torres,22,False,Alternative,[],[],{},False,43
1811,1811,Latoya Martinez,35,False,Alternative,[],[],{},True,43
1812,1812,Dustin Pearson,32,True,Classical,[],[],{},False,43
1813,1813,Amanda Lopez,33,True,Electronic,[],[],{},False,43
1814,1814,Lynn Lutz,41,True,Hip-hop,[],[],{},False,43
1815,1815,Lisa Martinez,25,False,Classical,[],[],{},False,43
1816,1816,David Hunt,24,True,Blues,[],[],{},False,43
1817,1817,Kevin Cox,34,True,Blues,[],[],{},False,43
1818,1818,Bethany Harrison,22,False,Rock,[],[],{},False,43
1819,1819,Scott Glenn,35,False,Hip-hop,[],[],{},False,43
1820,1820,Jeffery Harris,38,False,Pop,[],[],{},False,43
1821,1821,Joseph Peck,27,False,Pop,[],[],{},False,43
1822,1822,Sarah Nichols,34,True,Hip-hop,[],[],{},False,43
1823,1823,Christian Garcia,40,True,Alternative,[],[],{},False,43
1824,1824,Stephanie Murillo,27,False,Pop,[],[],{},False,43
1825,1825,Yolanda Young,28,True,Alternative,[],[],{},False,43
1826,1826,Tyler Mays,24,True,Rock,[],[],{},False,43
1827,1827,Alexander West,30,True,Rock,[],[],{},False,44
1828,1828,Amanda Guerra,18,False,Classical,[],[],{},False,44
1829,1829,Michael Steele,31,False,Electronic,[],[],{},False,44
1830,1830,Cheryl Smith,27,True,Hip-hop,[],[],{},True,44
1831,1831,Tammy Sanchez,31,True,Hip-hop,[],[],{},False,44
1832,1832,Tommy Green,28,False,Hip-hop,[],[],{},False,44
1833,1833,Kevin Morales,44,True,Rock,[],[],{},False,44
1834,1834,Brenda Schroeder,34,False,Alternative,[],[],{},False,44
1835,1835,Jillian Wilkerson,28,True,Pop,[],[],{},False,44
1836,1836,Jason Jimenez,31,True,Rock,[],[],{},False,44
1837,1837,Joshua Adams,30,False,Hip-hop,[],[],{},False,44
1838,1838,Kristina Bryan,26,True,Classical,[],[],{},False,44
1839,1839,Erica Woods,32,True,Alternative,[],[],{},False,44
1840,1840,Melinda Becker,32,True,Rock,[],[],{},False,44
1841,1841,Sabrina Moore,38,False,Rock,[],[],{},False,44
1842,1842,Elizabeth Gonzalez,37,False,Rock,[],[],{},False,44
1843,1843,Brandon Lester,28,True,Classical,[],[],{},False,44
1844,1844,Christopher Vega,30,True,Hip-hop,[],[],{},False,44
1845,1845,Kelly White,32,False,Electronic,[],[],{},False,44
1846,1846,John Jones,32,True,Blues,[],[],{},False,44
1847,1847,James Gray,38,True,Rock,[],[],{},False,44
1848,1848,Jonathan Kent,24,True,Jazz,[],[],{},False,44
1849,1849,Mary Ward,30,True,Rock,[],[],{},False,44
1850,1850,Miss Sarah Moreno,35,True,Electronic,[],[],{},False,44
1851,1851,Jennifer Santos,30,False,Electronic,[],[],{},False,44
1852,1852,Andrea Solis,23,False,Electronic,[],[],{},False,44
1853,1853,Amanda Dixon,19,True,Rock,[],[],{},False,44
1854,1854,Robert Taylor,35,False,Rock,[],[],{},False,44
1855,1855,Adriana Randall,25,True,Electronic,[],[],{},False,44
1856,1856,Jodi Jones,32,False,Blues,[],[],{},False,44
1857,1857,Travis Clark,24,False,Pop,[],[],{},False,44
1858,1858,Eric Daniels,29,False,Hip-hop,[],[],{},False,44
1859,1859,Lance Obrien,37,True,Blues,[],[],{},True,44
1860,1860,Joseph Castillo,34,False,Hip-hop,[],[],{},False,44
1861,1861,Heather Garcia,24,False,Pop,[],[],{},False,44
1862,1862,Derrick Fritz,35,True,Classical,[],[],{},False,44
1863,1863,Kurt Perry MD,39,True,Hip-hop,[],[],{},False,44
1864,1864,Kelly Johnson,32,False,Alternative,[],[],{},False,44
1865,1865,Douglas Graham,21,True,Jazz,[],[],{},False,44
1866,1866,Tracey Johnston,31,True,Blues,[],[],{},False,44
1867,1867,Mrs. Stacey Bruce,23,True,Pop,[],[],{},False,44
1868,1868,Robert Chen,23,False,Pop,[],[],{},False,44
1869,1869,Peggy Merritt,27,True,Blues,[],[],{},False,44
1870,1870,Kristine Colon,36,True,Blues,[],[],{},False,44
1871,1871,John Brewer,27,False,Hip-hop,[],[],{},False,44
1872,1872,Angela Walsh,26,True,Jazz,[],[],{},False,44
1873,1873,Charles Leach,31,False,Hip-hop,[],[],{},False,44
1874,1874,Thomas Mitchell,20,False,Alternative,[],[],{},False,44
1875,1875,Crystal Jacobs,25,True,Jazz,[],[],{},False,44
1876,1876,Jennifer Hanson,26,True,Alternative,[],[],{},False,44
1877,1877,Sarah Mendoza,30,True,Pop,[],[],{},False,44
1878,1878,Lawrence Wilson,38,True,Blues,[],[],{},False,44
1879,1879,Patrick Lloyd,30,True,Rock,[],[],{},False,44
1880,1880,David Reese,29,False,Pop,[],[],{},False,44
1881,1881,Christopher Vang,21,True,Rock,[],[],{},False,44
1882,1882,Meghan Hughes,33,True,Pop,[],[],{},False,44
1883,1883,Crystal Tanner,39,True,Hip-hop,[],[],{},False,44
1884,1884,David Stewart,26,False,Rock,[],[],{},False,44
1885,1885,Jason Martin,36,True,Rock,[],[],{},False,44
1886,1886,Dean Chavez,25,True,Jazz,[],[],{},False,44
1887,1887,Aaron Morrison,31,False,Pop,[],[],{},True,44
1888,1888,Jeffrey Donovan,21,False,Blues,[],[],{},False,44
1889,1889,Rachel Rivera,30,False,Pop,[],[],{},False,44
1890,1890,Philip Lee,30,True,Alternative,[],[],{},False,44
1891,1891,William Martin,30,False,Rock,[],[],{},False,44
1892,1892,Cynthia Lamb,31,True,Hip-hop,[],[],{},False,44
1893,1893,Ryan Graham,26,False,Jazz,[],[],{},False,44
1894,1894,Tiffany Leon,35,True,Alternative,[],[],{},False,44
1895,1895,Mark Davis,26,False,Electronic,[],[],{},False,44
1896,1896,Crystal Walters,41,True,Hip-hop,[],[],{},False,44
1897,1897,Katherine Ford,32,True,Rock,[],[],{},False,44
1898,1898,Jose Martinez,38,False,Blues,[],[],{},False,44
1899,1899,Robert Petersen,36,True,Jazz,[],[],{},False,44
1900,1900,Cody Baker,19,False,Electronic,[],[],{},True,44
1901,1901,Kimberly Berger MD,28,True,Pop,[],[],{},True,44
1902,1902,Vincent Mccann,27,False,Pop,[],[],{},False,44
1903,1903,Denise Cherry,33,True,Rock,[],[],{},False,45
1904,1904,Kathryn Rodriguez,24,True,Rock,[],[],{},False,45
1905,1905,Stacy Turner,22,True,Blues,[],[],{},False,45
1906,1906,Amanda Bell,26,False,Alternative,[],[],{},False,45
1907,1907,Ashlee Thomas,31,False,Rock,[],[],{},False,45
1908,1908,Mark Buchanan,32,True,Classical,[],[],{},False,45
1909,1909,Matthew Wood,29,False,Classical,[],[],{},False,45
1910,1910,Dylan Neal,32,True,Blues,[],[],{},False,45
1911,1911,Jessica Johnson,26,False,Pop,[],[],{},False,45
1912,1912,Annette Melendez,34,True,Rock,[],[],{},False,45
1913,1913,Christopher Martinez,24,True,Rock,[],[],{},False,45
1914,1914,Kari Collins,28,False,Alternative,[],[],{},False,45
1915,1915,Charles Young,26,True,Rock,[],[],{},False,45
1916,1916,Robert Smith,28,False,Pop,[],[],{},False,45
1917,1917,Troy Mcclure,30,True,Alternative,[],[],{},False,45
1918,1918,Veronica Henry,31,False,Pop,[],[],{},False,45
1919,1919,Lindsey Garcia,37,True,Blues,[],[],{},False,45
1920,1920,Cory Hill,24,False,Pop,[],[],{},False,45
1921,1921,Kerri Smith,34,False,Rock,[],[],{},False,45
1922,1922,Andrea Cardenas,31,True,Hip-hop,[],[],{},False,45
1923,1923,Dr. Debbie Hernandez,36,False,Alternative,[],[],{},False,45
1924,1924,Kevin Mendoza,23,False,Classical,[],[],{},True,45
1925,1925,Hannah Thomas,37,True,Pop,[],[],{},False,45
1926,1926,Melissa Sparks,40,False,Alternative,[],[],{},False,45
1927,1927,Paul Morgan,23,True,Jazz,[],[],{},False,45
1928,1928,Scott Morris,28,False,Rock,[],[],{},False,45
1929,1929,Savannah Bates,20,True,Rock,[],[],{},False,45
1930,1930,Bryan Miller,31,True,Electronic,[],[],{},False,45
1931,1931,Chelsea Snyder,27,False,Alternative,[],[],{},False,45
1932,1932,Veronica Cline,29,True,Hip-hop,[],[],{},False,45
1933,1933,David Robinson,37,True,Blues,[],[],{},False,45
1934,1934,Amanda Morales,26,False,Rock,[],[],{},False,45
1935,1935,Diane Stanley,25,False,Rock,[],[],{},False,45
1936,1936,Jeremy Schmitt,23,True,Blues,[],[],{},False,45
1937,1937,Tyler Murphy,22,False,Hip-hop,[],[],{},False,45
1938,1938,David Parker,32,True,Rock,[],[],{},False,45
1939,1939,Mrs. Michelle Phillips DVM,29,False,Electronic,[],[],{},False,45
1940,1940,Mrs. Patricia Johnson,27,False,Pop,[],[],{},True,45
1941,1941,Natasha Schultz,28,True,Hip-hop,[],[],{},False,45
1942,1942,Nancy Armstrong,34,True,Pop,[],[],{},False,45
1943,1943,Amanda Sanders,31,True,Jazz,[],[],{},False,45
1944,1944,Cynthia Rivera,33,True,Hip-hop,[],[],{},False,45
1945,1945,Kelly Garcia,28,False,Rock,[],[],{},False,45
1946,1946,Donald Quinn,27,True,Pop,[],[],{},False,45
1947,1947,James Butler,26,True,Hip-hop,[],[],{},False,45
1948,1948,Paul Santana,34,False,Rock,[],[],{},False,45
1949,1949,Brad Cole,26,False,Hip-hop,[],[],{},False,45
1950,1950,Morgan Watson,34,True,Rock,[],[],{},False,45
1951,1951,Samantha Cowan,27,False,Rock,[],[],{},False,45
1952,1952,Daniel Foster,34,False,Hip-hop,[],[],{},False,45
1953,1953,Cynthia Mcdonald,47,True,Alternative,[],[],{},False,45
1954,1954,Robert Cohen,26,False,Alternative,[],[],{},False,45
1955,1955,Gregory Morton,30,False,Rock,[],[],{},False,45
1956,1956,Andrew Daniels,29,True,Electronic,[],[],{},True,45
1957,1957,Thomas Leonard,28,False,Rock,[],[],{},False,45
1958,1958,Crystal Travis,30,True,Rock,[],[],{},False,45
1959,1959,Keith Henry,28,True,Alternative,[],[],{},False,45
1960,1960,Mr. Jacob Anderson,26,False,Alternative,[],[],{},False,45
1961,1961,Stephen Francis,34,True,Blues,[],[],{},False,45
1962,1962,David Ward,30,True,Alternative,[],[],{},False,45
1963,1963,Zachary Hamilton,27,False,Rock,[],[],{},False,45
1964,1964,Madison Garcia,33,True,Rock,[],[],{},True,45
1965,1965,Daniel Roberts,25,False,Hip-hop,[],[],{},False,45
1966,1966,Mark Sanders,26,True,Pop,[],[],{},False,45
1967,1967,Brandy Vasquez,31,False,Rock,[],[],{},False,45
1968,1968,Dennis Jackson,31,True,Hip-hop,[],[],{},False,45
1969,1969,Douglas Lopez,25,False,Pop,[],[],{},False,45
1970,1970,Jill Evans,31,False,Alternative,[],[],{},False,45
1971,1971,Brandon Jones,28,False,Pop,[],[],{},False,45
1972,1972,Kevin Fowler,37,False,Electronic,[],[],{},True,45
1973,1973,Jessica Hanson,35,True,Alternative,[],[],{},False,45
1974,1974,Steven Hammond,45,True,Electronic,[],[],{},False,45
1975,1975,Bruce Green,33,True,Jazz,[],[],{},False,45
1976,1976,Mrs. Linda Palmer,36,True,Rock,[],[],{},False,45
1977,1977,Jorge Hayes,34,True,Rock,[],[],{},False,45
1978,1978,Michael Johnson,32,False,Pop,[],[],{},False,45
1979,1979,Margaret Lee,38,False,Pop,[],[],{},False,45
1980,1980,Michelle Bonilla,25,True,Alternative,[],[],{},False,45
1981,1981,Joel Alvarado,18,True,Pop,[],[],{},False,46
